Customer_ID,SSN,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance
CUS_0x3afa,202-41-1777,1900.715833,6,7,32,9,58,15,26.49,12,Bad,3578.54,30.47625304,5.25,Yes,127.9016496,69.75768872,High_spent_Medium_value_payments,242.412245
CUS_0x2375,027-76-6435,1785.02625,1,3,7,2,13,1,2.86,1,Good,783.77,29.48165174,22.58333333,No,20.36603174,45.19238316,High_spent_Medium_value_payments,352.9442101
CUS_0x19e1,#F%$D@*&8,9333.766667,3,5,11,4,5,7,10.68,7,Good,620.8,26.53711957,19.16666667,No,338.0418476,197.9173884,High_spent_Medium_value_payments,647.4174306
CUS_0x5ddd,236-19-1704,4719.136667,10,9,24,6,16,20,27.91,9,Bad,4771.2,34.41322752,5.75,Yes,169.2862694,303.5854699,Low_spent_Small_value_payments,289.0419274
CUS_0x463e,522-26-7644,1495.8025,6,6,27,5,24,11,16.07,6,Standard,2031.23,26.78848997,14.58333333,Yes,60.36998092,80.24627879,High_spent_Small_value_payments,293.5568627
CUS_0x2449,#F%$D@*&8,3679.809167,0,4,8,4,0,10,3.46,2,Good,110.71,38.31755657,16.83333333,No,141.2601579,89.59905016,High_spent_Small_value_payments,377.1217087
CUS_0x9b5c,033-59-9839,3041.671667,1,3,4,1,8,3,0.5,0,Good,1024.5,37.88335952,23.58333333,No,21.68893387,131.9728405,High_spent_Small_value_payments,410.5053923
CUS_0x6dc3,920-29-4982,2616.0175,5,7,18,4,30,0,7.97,3,Standard,937.32,39.30359669,26.16666667,No,66.79673202,83.65943023,Low_spent_Large_value_payments,381.1455877
CUS_0x9151,943-19-5918,10605.245,2,5,1,4,13,9,4.1,3,Good,752.98,30.11161756,29,No,263.3814447,334.7557506,High_spent_Small_value_payments,821.9279911
CUS_0x4697,353-93-4632,3783.065,9,5,21,9,48,23,23.3,12,Bad,3735.23,27.38564201,11.58333333,Yes,276.2686976,161.339086,Low_spent_Small_value_payments,230.6987165
CUS_0x4e5f,682-27-7124,3213.553333,3,1,8,2,11,0,8.22,5,Good,6.84,27.32975338,22.41666667,No,34.30112933,50.64787862,High_spent_Medium_value_payments,486.4063254
CUS_0x13e7,548-61-8467,4665.025,8,9,29,3,21,11,12.07,8,Standard,1938.26,37.32702414,10.41666667,Yes,133.8196249,365.8439964,High_spent_Medium_value_payments,246.8388788
CUS_0x89c8,929-04-4055,6285.479818,2,5,9,2,10,3,10.96,3,Good,1355.23,36.34156935,25.5,No,884.3934483,80.38552051,High_spent_Large_value_payments,792.4454629
CUS_0xaec,277-16-4620,2644.078333,4,5,20,2,10,17,11.28,1,Standard,899.48,39.26797601,21.08333333,Yes,38.77126072,325.3034932,Low_spent_Small_value_payments,190.3330794
CUS_0x6846,#F%$D@*&8,1393.645833,7,4,17,2,25,18,9.78,7,Standard,1868.92,24.43130127,14.08333333,Yes,24.57072948,43.50151198,High_spent_Medium_value_payments,321.2923419
CUS_0x2bfc,335-49-3815,6028.3225,4,4,19,6,29,8,16.04,0,Standard,449.06,22.85875884,17,Yes,228.4814754,803.7180092,Low_spent_Small_value_payments,328.8975031
CUS_0x776d,832-04-1514,1281.53,4,4,14,4,8,11,17.02,8,Standard,2019.36,36.76864448,10.25,Yes,42.3506176,157.975264,Low_spent_Small_value_payments,217.8271184
CUS_0x905e,332-19-6682,1574.364583,5,4,5,1,5,10,12.08,0,Good,55.2,28.43809684,24.08333333,No,11.68907786,137.6211441,Low_spent_Small_value_payments,298.1262364
CUS_0x3baa,751-36-7857,2698.38,5,5,6,1,10,12,10.04,4,Good,1022.13,38.09684137,17.41666667,No,21.03313243,53.89298605,High_spent_Medium_value_payments,444.9118815
CUS_0x99bc,184-56-2277,2850.709167,3,7,2,1,8,5,11.35,4,Good,15.74,24.04698497,22.91666667,No,23.94761897,354.7740868,Low_spent_Small_value_payments,196.3492109
CUS_0x2d9f,306-93-8783,4733.381667,4,3,18,4,15,18,12.52,6,Standard,458.68,30.13367932,18.08333333,Yes,112.3904286,385.7934217,Low_spent_Medium_value_payments,255.1543164
CUS_0xb2d5,701-88-8998,1672.691667,8,9,28,9,46,0,20.19,11,Bad,3893.3,34.75148683,11.25,Yes,84.26469322,118.9376866,Low_spent_Small_value_payments,254.0667868
CUS_0xc47c,614-70-7517,2602.3475,2,5,8,1,10,10,4.07,1,Good,306.53,35.218731,16,No,18.99537682,105.151474,Low_spent_Small_value_payments,426.0878991
CUS_0x8e80,032-38-0611,4555.058787,7,5,19,6,18,15,2.34,10.66666667,Bad,2558.58,37.84324135,12.66666667,Yes,201.0118442,248.4247907,Low_spent_Small_value_payments,313.7581151
CUS_0x412f,#F%$D@*&8,2645.103333,6,7,34,5,15,19,24.16,14,Bad,3377.59,36.66096619,4.416666667,Yes,116.0043484,31.99470045,High_spent_Medium_value_payments,366.5112845
CUS_0x7992,515-29-0936,1162.689167,5,5,14,3,8,7,21.56,8,Standard,888.66,37.63841104,13.41666667,Yes,27.58959343,53.28286212,High_spent_Small_value_payments,295.3964611
CUS_0xc166,466-09-8122,9251.36,3,6,16,3,19,19,2.29,0,Standard,1045.39,31.06871448,19.91666667,No,231.244069,112.8626039,High_spent_Large_value_payments,821.029327
CUS_0xa46e,105-63-6085,11144.12,4,6,6,1,23,21,11.7,5,Standard,1031.15,34.83281139,31.41666667,Yes,100.5651042,713.334061,Low_spent_Large_value_payments,570.5128348
CUS_0xb80a,096-80-1919,6260.276667,7,10,34,9,42,20,26.23,16,Bad,3192.94,28.29004201,10.08333333,Yes,308.6833807,41.00214719,High_spent_Large_value_payments,516.3421388
CUS_0xeb0,349-22-8437,3145.788333,6,9,23,7,31,17,2.38,9,Bad,2335.68,28.48704636,18.25,Yes,124.4182939,91.9756398,High_spent_Small_value_payments,358.1848996
CUS_0x4649,804-65-5792,2703.861667,5,3,20,0,12,12,14.38,4,Standard,1050.39,36.6903663,23.75,Yes,0,64.04316212,High_spent_Medium_value_payments,456.3430045
CUS_0xbf09,929-64-9851,7509.585,1,7,7,1,17,12,11.13,4,Good,395.46,37.94207245,23.58333333,No,62.10048916,124.3949691,High_spent_Large_value_payments,804.4630418
CUS_0x1ca9,044-46-7121,10674.46,4,4,7,1,22,10,7.32,6,Good,1000.37,34.48883742,21.41666667,No,73.48567887,633.6871856,Low_spent_Large_value_payments,630.2731356
CUS_0xbb33,958-68-0188,8286.3,2,6,7,1,10,4,4,2,Good,1138.38,39.43195918,16.91666667,No,48.69755777,135.6820174,High_spent_Large_value_payments,884.2504248
CUS_0x8eac,558-73-0393,1361.4625,8,5,24,6,24,24,4.67,9,Bad,2395.15,29.73415523,17.5,Yes,74.48464695,76.40692646,Low_spent_Small_value_payments,275.2546766
CUS_0x16b4,171-24-2247,7890.98,4,4,8,4,9,7,11.9,8,Standard,55.46,33.04514064,12.08333333,Yes,184.2559986,290.0503384,Low_spent_Medium_value_payments,677.9428216
CUS_0x631d,591-97-3475,530.9008333,10,5,33,9,13,18,5.64,14,Bad,3587.45,26.0064948,4.25,Yes,52.03276873,69.1894837,Low_spent_Small_value_payments,221.8678309
CUS_0x48be,835-01-3862,1655.623333,10,6,24,9,24,19,11.42,10,Bad,4346.79,26.9997511,10.58333333,Yes,125.7497982,82.52631239,Low_spent_Small_value_payments,247.2862227
CUS_0x95ec,#F%$D@*&8,7162.813333,4,3,8,1,9,8,12.19,8,Standard,1301.52,24.04716747,31.08333333,Yes,37.51492176,622.7013084,Low_spent_Small_value_payments,346.0651032
CUS_0x30ec,669-18-6541,1032.645417,6,5,33,3,32,18,9.44,6,Bad,1889.62,30.16507393,9.583333333,Yes,18.7274044,112.6340577,Low_spent_Small_value_payments,261.9030796
CUS_0x1c96,725-99-5987,3394.189167,4,7,2,4,9,0,8.45,1,Good,1208.7,36.52002504,32.25,No,119.0778086,122.8380021,High_spent_Small_value_payments,334.4324114
CUS_0x54be,466-49-5500,9885.503333,6,6,13,3,22,10,0.51,2,Standard,654.12,32.42841482,25.83333333,Yes,224.2153405,344.0157639,High_spent_Medium_value_payments,865.4025898
CUS_0x559c,342-05-1134,5843.605,8,4,1,3,29,10,0.54,6,Standard,904.34,27.52579895,31.41666667,No,111.1721789,390.3675909,Low_spent_Medium_value_payments,362.8207302
CUS_0x1168,773-33-0379,6647.043333,0,4,9,2,9,3,10.85,4,Good,998.47,35.95313981,20.16666667,No,96.74970979,799.5691518,Low_spent_Small_value_payments,58.38547176
CUS_0x7152,399-91-2074,3925.013333,4,3,20,6,17,18,17.81,8,Standard,1490.78,31.17322047,19.66666667,Yes,240.3331576,57.47927359,High_spent_Large_value_payments,334.6889022
CUS_0xaf96,650-39-2764,12449.07,7,6,10,4,26,12,14.2,7,Standard,1292.5,34.74782263,11.33333333,Yes,450.3189859,180.7362889,High_spent_Large_value_payments,853.8517252
CUS_0x5709,541-41-6519,5891.35,3,5,14,0,17,16,6.3,1,Standard,204.73,42.69406482,28.25,No,0,96.98337391,High_spent_Large_value_payments,732.1516261
CUS_0x7d8,680-85-5010,1408.3725,10,6,21,6,55,20,8.52,9,Bad,1873.07,25.23254644,5.333333333,Yes,49.38869899,67.08739311,Low_spent_Large_value_payments,294.3611579
CUS_0x257e,049-11-7552,2595.85,8,6,5,4,16,0,23.45,3,Standard,867.27,30.75014258,30.58333333,Yes,52.50795033,124.8183283,Low_spent_Small_value_payments,372.2587214
CUS_0xcc4,794-41-6711,6116.362098,3,5,3,1,13,2,10.9,1,Good,624.62,30.7028021,24.58333333,No,57.20088107,46.93257656,High_spent_Large_value_payments,834.6080424
CUS_0xb41f,408-72-5372,14460.34667,1,1,1,2,0,0,7.38,5,Good,82.6,25.35251657,29.16666667,No,165.8042919,1885.645318,Low_spent_Small_value_payments,930.8568166
CUS_0x920e,715-24-1767,4669.625,8,3,9,4,20,9,4.48,1,Standard,26.47,37.76822021,32.75,No,125.7311367,558.7994964,Low_spent_Small_value_payments,72.43186689
CUS_0x8281,101-27-4002,3793.2425,9,10,18,3,50,22,0.68,11,Bad,1455.64,23.7513223,12.58333333,Yes,103.1793319,106.9416856,High_spent_Medium_value_payments,419.2032325
CUS_0x61a3,815-57-7510,1363.695,5,7,8,0,31,10,13.11,3,Standard,359.94,22.31941472,28.58333333,Yes,0,65.61679748,High_spent_Small_value_payments,330.7527025
CUS_0x9389,866-78-5361,9777.026667,5,5,19,3,8,20,8.47,3,Standard,542.26,32.068183,19.66666667,Yes,147.5410376,179.3251473,High_spent_Medium_value_payments,900.8364818
CUS_0x5d51,970-66-1276,14856.48333,3,5,4,4,13,2,8.4,4,Good,605.17,40.12140373,23.58333333,No,371.8004337,960.4429261,High_spent_Small_value_payments,413.4049736
CUS_0x1bb7,093-84-7831,1045.846667,6,9,23,7,22,0,3.93,11,Bad,1682.25,27.76844556,11.75,Yes,41.6112072,48.88545186,Low_spent_Medium_value_payments,294.0880076
CUS_0x949b,287-71-5066,903.5579167,3,4,8,0,26,18,8.3,7,Standard,74.29,31.75647696,15.83333333,Yes,0,48.30148209,Low_spent_Large_value_payments,312.0543096
CUS_0x2f03,128-50-9121,5333.633333,8,3,10,2,15,0,19.67,9,Standard,412.38,24.43006875,5.416666667,Yes,95.5843823,436.229385,Low_spent_Medium_value_payments,281.5495661
CUS_0xb832,979-80-0123,1173.139167,10,10,22,8,62,0,5.5,7,Bad,2426.75,36.72436985,17.83333333,Yes,48.71803856,100.1159489,Low_spent_Small_value_payments,238.4799292
CUS_0x7751,241-73-1041,9612.705,5,3,9,2,14,8,11.75,6,Good,630.37,23.20756262,23.25,No,126.318662,789.498194,Low_spent_Medium_value_payments,325.453644
CUS_0x16a2,073-14-2342,9906.38,8,4,17,4,18,14,3.61,4,Standard,871.69,27.64487009,22.83333333,No,330.5792665,595.8633925,Low_spent_Medium_value_payments,344.195341
CUS_0x67af,987-19-9666,5339.25,6,6,19,8,29,18,16.15,11,Bad,2589.93,33.57861791,5.583333333,Yes,335.1233724,135.4059788,High_spent_Medium_value_payments,313.3956488
CUS_0x496a,726-77-5372,1627.216667,8,9,27,6,61,17,18.42,7,Bad,2088.1,35.8587351,15.83333333,Yes,60.16086819,93.95503777,Low_spent_Small_value_payments,298.6057607
CUS_0x40d4,286-96-2058,2923.06,4,3,9,5,6,18,12.48,0,Standard,478.11,29.8379598,7.916666667,Yes,130.0187167,200.8869785,Low_spent_Small_value_payments,251.4003048
CUS_0xa092,670-07-0614,9260.5225,1,4,11,0,15,4,6.64,2,Good,544.82,33.45718581,32.75,No,0,152.3019842,High_spent_Large_value_payments,1013.750266
CUS_0xb55e,961-58-6114,3409.176667,3,5,14,2,28,0,0,7,Standard,2064.86,31.49363605,11.5,Yes,57.0416796,195.4985814,Low_spent_Large_value_payments,358.3774057
CUS_0xbda,580-96-1926,5014.01,6,5,21,2,29,15,14.5,7,Bad,2160.81,38.1361025,18.58333333,Yes,60.87483092,226.0543375,Low_spent_Small_value_payments,107.7157574
CUS_0x8844,022-30-0518,13575.01667,5,4,6,3,7,8,1.12,2,Good,1078.62,28.04658027,30.58333333,No,263.0198807,548.4762004,High_spent_Large_value_payments,1040.406266
CUS_0x21df,106-67-3007,6174.1875,5,4,6,3,19,10,0.88,3,Standard,1112.24,31.04471963,22.08333333,Yes,139.614411,78.24667107,High_spent_Large_value_payments,639.5576679
CUS_0x4de8,283-06-4422,7150.536667,4,4,16,2,13,16.14285714,17.27,6,Standard,2225.89,39.5984511,8.083333333,Yes,90.60863172,657.0727491,Low_spent_Medium_value_payments,247.3722859
CUS_0x4acc,458-42-0425,2937.9975,5,3,4,4,3,7,1.66,4,Good,843.36,24.565802,28.16666667,No,93.19969211,191.5043381,High_spent_Medium_value_payments,279.0957198
CUS_0x3295,052-66-2034,883.0800833,7,6,14,0,13,20,18.43,7,Standard,1493.68,37.04282325,17,Yes,113.761381,75.27404213,High_spent_Small_value_payments,299.39742
CUS_0x84df,362-28-3210,3543.59,8,10,27,6,61,23,26.28,8,Bad,2723.1,32.97434612,13.83333333,Yes,137.5839486,142.2516833,High_spent_Medium_value_payments,324.5233681
CUS_0x279c,030-99-3660,7303.596667,7,3,8,1,27,17,15.42,0,Standard,174.9,39.56063484,15.5,Yes,49.42789469,91.66653911,High_spent_Large_value_payments,829.2652329
CUS_0x1ff7,324-29-5086,707.6925,7,4,17,0,25,23,0,0,Standard,1233.96,29.04918231,18.58333333,No,0,49.73167456,Low_spent_Small_value_payments,311.0375754
CUS_0x9bea,711-43-4714,1508.984167,9,7,26,6,58,18,24.73,6,Bad,3515.45,34.89647268,8.416666667,Yes,98.94683662,102.8200059,Low_spent_Medium_value_payments,229.1315742
CUS_0x192f,952-38-9618,5695.336667,5,7,11,7,27,10,7.76,5,Standard,1760.52,33.00123477,15.41666667,Yes,325.4218987,151.481466,High_spent_Medium_value_payments,342.6303019
CUS_0x18d8,584-59-3676,1109.305833,4,5,20,1,13,14,14.26,2,Standard,121.04,36.96718954,24.66666667,Yes,7.334973367,89.55554158,Low_spent_Small_value_payments,304.0400684
CUS_0x120c,212-98-0232,2138.948333,10,7,21,9,17,25,8.04,7,Bad,1833.81,35.87521311,8.833333333,Yes,201.0022811,49.30763946,Low_spent_Small_value_payments,223.5849128
CUS_0xb220,677-44-3825,3079.875833,4,5,5,3,17,14,12.28,7,Standard,545.13,28.75241642,24.25,Yes,55.66679032,282.2262511,Low_spent_Large_value_payments,240.0945419
CUS_0x87a8,352-09-5170,3662.03,1,7,10,3,10,4,4.41,3,Good,127.28,34.68365818,21.91666667,No,61.35231511,27.32726669,High_spent_Large_value_payments,517.5234182
CUS_0x22ee,431-79-5837,5057.44,8,3,21,4,28,13,9.57,7,Standard,2100.23,27.36902661,18,Yes,118.4202066,266.1103994,Low_spent_Small_value_payments,378.8592142
CUS_0x5fa9,057-30-7786,8263.0975,4,7,2,1,26,8,0.13,4,Standard,1270.51,36.41313891,22.66666667,No,59.05297428,144.0344226,High_spent_Large_value_payments,863.2223531
CUS_0x5682,832-80-0129,2115.838333,9,9,30,6,28,18,21.14,11,Bad,3240.55,29.63858081,3.833333333,Yes,114.2645459,42.9236473,High_spent_Small_value_payments,314.3956402
CUS_0x6ae6,181-66-7108,644.6648423,8,7,20,6,52,16,19.16,7,Bad,2271.24,27.70532894,18.25,Yes,37.66984373,40.37964127,Low_spent_Small_value_payments,279.0295567
CUS_0x164f,810-03-9800,846.16375,7,10,26,5,40,25,1.33,6,Bad,1422.97,25.68566178,16.41666667,Yes,33.94874367,23.82847393,Low_spent_Medium_value_payments,306.8391574
CUS_0x7893,854-64-8493,7950.5625,3,4,10,4,12,20,-0.14,3,Standard,1361.61,36.97600538,27.58333333,No,235.8110935,670.1554893,Low_spent_Medium_value_payments,169.0896672
CUS_0x4e55,653-19-8238,5540.133333,6,5,14,1,23,12,4.5,0,Standard,1323.17,35.83591256,20.08333333,Yes,38.67903792,331.8774358,Low_spent_Large_value_payments,453.4568596
CUS_0xbaf6,325-72-9121,2247.461667,8,4,19,1,25,13,1.32,3,Standard,1178.24,37.98801383,28.08333333,No,14.97824091,133.1664953,Low_spent_Small_value_payments,366.6014305
CUS_0x978,396-28-6552,3446.315833,0,2,11,2,3,0,6.96,8,Good,734.77,33.96362289,18.25,No,42.77992616,386.8438443,Low_spent_Small_value_payments,205.0078129
CUS_0x49b0,812-97-0609,1528.169167,10,7,32,2,53,26,3.25,9,Bad,2164.84,38.69828904,11.66666667,Yes,30.79305494,150.684882,Low_spent_Medium_value_payments,251.3389797
CUS_0x6e26,227-85-1429,8032.696667,7,4,6,1,24,10,7.75,5,Standard,637,28.90502181,16.91666667,No,62.13255699,433.2373129,Low_spent_Large_value_payments,577.8997968
CUS_0x2243,566-70-7188,879.6736053,3,7,15,4,28,9,8.01,3,Standard,562.9,33.94930276,19.66666667,Yes,50.76047671,130.0429469,Low_spent_Small_value_payments,210.8275347
CUS_0x8110,967-93-3033,7474.2,5,4,7,6,21,11,9.85,6,Standard,147.78,36.86489401,17.66666667,Yes,346.1036175,410.8780391,Low_spent_Medium_value_payments,270.4383434
CUS_0xa1b,120-09-6584,2973.635,3,6,6,4,0,4,9.48,0,Good,1326.98,23.37493825,27.08333333,No,57.74861487,270.5426957,Low_spent_Medium_value_payments,249.0721894
CUS_0x383d,245-61-6021,5478.113333,4,5,11,2,27,9,7.55,0,Good,456.33,24.14980817,20.5,No,99.90013813,140.0955592,High_spent_Medium_value_payments,557.815636
CUS_0x347d,758-46-4782,2292.4325,8,4,16,6,24,10,12.17,5,Standard,258.04,34.69292626,13.41666667,Yes,119.3356436,288.9114613,Low_spent_Small_value_payments,110.9961452
CUS_0x5e18,287-80-7372,15038.31667,3,4,1,3,2,12,11.6,6,Good,1292.23,41.74183181,30.25,No,338.7899532,621.7591842,High_spent_Medium_value_payments,793.2825292
CUS_0x2a2e,739-38-0026,6667.25,10,7,32,2,54,17,19.21,6,Standard,1762.75,28.59275336,19.75,Yes,100.9399784,102.6137792,High_spent_Large_value_payments,703.1712424
CUS_0x7916,614-99-4488,1625,7,4,18,6,5,19,18.2,7,Standard,1443.38,34.87733189,17.41666667,Yes,79.65160693,64.43848032,Low_spent_Small_value_payments,308.4099128
CUS_0x6308,254-43-4736,10597.47333,1,1,10,0,4,10,7.35,1,Good,825.55,29.22290566,26.33333333,No,0,663.3656791,Low_spent_Medium_value_payments,676.3816542
CUS_0xad50,008-77-8246,1771.024167,5,7,33,3,27,14,17.83,11,Standard,1325.41,37.01939526,19.58333333,Yes,45.26075607,63.08983386,Low_spent_Small_value_payments,358.7518267
CUS_0x1051,232-33-7638,2859.518333,3,5,4,1,6,11,1.36,0,Good,1000.44,33.87250167,27.91666667,No,21.21457645,273.5759075,Low_spent_Small_value_payments,281.1613494
CUS_0x756f,857-91-7840,1158.442083,4,7,9,3,13,11,10.87,2,Good,373.74,36.02856276,33,No,28.17175357,72.72584715,Low_spent_Small_value_payments,304.9466076
CUS_0xa2f0,#F%$D@*&8,2065.08,7,3,16,1,10,0,3.29,0,Standard,1299.61,24.29505928,23.58333333,No,15.32906469,74.15190996,Low_spent_Small_value_payments,407.0270254
CUS_0xb1d5,574-08-1112,5665.378333,3,3,14,3,28,11,11.95,5,Standard,819.99,32.98515451,15.66666667,Yes,156.9923877,86.01154612,High_spent_Medium_value_payments,573.5338995
CUS_0xa005,335-28-9081,1871.595,4,7,11,7,14,18,6.83,5,Standard,402.54,24.68176085,12.66666667,Yes,87.23339877,110.9742698,High_spent_Small_value_payments,248.9518314
CUS_0x60ae,#F%$D@*&8,3045.882754,4,4,11,1,11,5,5.43,4,Good,563.84,31.22394821,25.16666667,No,475.6558916,67.21477518,High_spent_Large_value_payments,487.2279963
CUS_0x7e28,192-58-9476,1701.760833,7,6,16,0,10,8,18.2,4,Standard,624.41,35.90700091,26.25,Yes,0,131.4878057,Low_spent_Medium_value_payments,318.6882777
CUS_0x721f,125-06-4157,2337.32,0,5,4,1,13,3,10.14,0,Good,928.92,27.88755507,21.08333333,No,23.70150487,288.0119799,Low_spent_Small_value_payments,212.0185152
CUS_0xbe65,753-55-9124,1199.40125,4,6,8,1,29,14,5.52,4,Good,1008.58,39.15914491,19.08333333,No,11.07760243,121.0928839,Low_spent_Small_value_payments,277.7696387
CUS_0x574d,136-77-5117,2550.194167,8,3,5,2,28,20,11.5,7,Standard,808.55,27.09096558,11.58333333,Yes,46.08981912,166.4265328,High_spent_Medium_value_payments,322.5030647
CUS_0x22c1,745-16-2326,9022.5875,6,5,18,3,27,16,1.27,0,Standard,1149.16,31.68831432,25.16666667,Yes,206.5762706,335.4218394,Low_spent_Small_value_payments,650.26064
CUS_0xc5e8,478-22-7551,4463.01,10,6,15,5,33,23,2.45,10,Bad,4331.18,34.30634653,4.666666667,Yes,202.3929121,167.4680682,High_spent_Medium_value_payments,326.4400198
CUS_0x746c,877-23-7187,1981.075,5,6,4,1,19,18,12.86,3,Standard,467.7,32.97818811,26.66666667,No,12.70924237,35.00151975,High_spent_Large_value_payments,390.3967379
CUS_0x4e7d,452-35-7319,1196.93,3,4,10,7,27,10,16.46,8,Standard,1056.19,27.48799161,11.66666667,Yes,87.42717222,46.0273198,Low_spent_Small_value_payments,276.238508
CUS_0xb639,346-14-3267,2188.398333,7,6,5,2,22,9,6.32,1,Standard,97.33,37.64764785,17.91666667,No,40.82459717,62.77140247,Low_spent_Large_value_payments,385.2438337
CUS_0x205a,344-24-4622,5251.3975,3,3,29,5,21,14.16666667,8.99,9,Standard,1323.98,41.81602784,9.416666667,Yes,173.3244055,133.0798332,High_spent_Medium_value_payments,468.7355113
CUS_0xae03,362-86-0248,10650.00667,1,4,1,2,5,8,11.89,4,Good,756.91,31.65062877,32.58333333,No,136.6047197,439.0394122,Low_spent_Medium_value_payments,362.0032385
CUS_0x4b2e,542-85-7041,3342.589167,5,4,4,1,5,10,3.75,1,Good,1487.87,30.32945744,21.16666667,No,27.83967537,195.628053,High_spent_Small_value_payments,370.7911883
CUS_0x9805,699-98-6012,5014.153333,10,10,27,6,27,23,25.77,7,Bad,4187.48,26.333557,8.75,Yes,272.4399568,90.3290276,High_spent_Large_value_payments,378.6463489
CUS_0xa5f,856-19-9315,1616.490417,6,4,19,0,11,0,7.2,2,Standard,1348.98,30.93492081,26.75,Yes,0,27.08682562,High_spent_Medium_value_payments,384.5622161
CUS_0x98e7,#F%$D@*&8,3730.439167,2,7,4,4,26,10,4.73,4,Good,1353.64,31.69836451,21.83333333,No,73.55924629,84.56644845,High_spent_Large_value_payments,454.9182219
CUS_0x7d06,909-72-9200,6522.233333,6,10,31,9,50,24,1.63,7,Bad,1876.36,37.8300905,19.91666667,Yes,364.6706615,240.8426311,High_spent_Medium_value_payments,296.7100407
CUS_0x3361,028-38-5655,2905.198333,7,6,20,0,10,12,7.21,1,Standard,366.9,27.30975166,15.25,Yes,0,104.9458056,High_spent_Small_value_payments,445.5740277
CUS_0xb3fe,866-05-1130,6214.016667,7,3,16,5,10,9,8.87,0,Standard,2444.21,28.28919858,15.25,Yes,250.7158706,102.1868863,High_spent_Large_value_payments,508.4989098
CUS_0x40d9,460-53-3049,612.2325,5,6,15,4,12,19,16.56,8,Standard,773.4,37.45829036,27.25,Yes,34.78843979,76.68559595,Low_spent_Small_value_payments,239.7492143
CUS_0x1013,930-49-9615,7962.415,3,3,6,3,12,9,1.33,3,Good,1233.51,35.65174717,17.25,No,228.0180837,159.12736,High_spent_Medium_value_payments,659.0960564
CUS_0x86fb,467-36-0457,3845.465,10,10,16,6,22,10,7.09,12,Standard,2029.67,39.88038676,15.33333333,Yes,218.4816508,247.4945157,Low_spent_Large_value_payments,188.5703334
CUS_0x81f0,#F%$D@*&8,6528.12,9,9,17,5,55,0,8.23,10,Bad,2259.82,24.46984041,12.25,Yes,245.176913,119.0749511,High_spent_Large_value_payments,528.5601358
CUS_0x223c,698-89-5488,12010.46333,0,3,6,2,22,10,11.56,2,Good,318.97,37.53175795,31.33333333,No,202.5577839,95.94514784,High_spent_Large_value_payments,1142.543402
CUS_0x30e8,978-24-2354,1729.594167,6,7,25,9,58,16,9.8,11,Bad,3213.09,30.68968283,0.5,Yes,74.22059719,81.64343096,High_spent_Small_value_payments,277.0953885
CUS_0x92cf,358-73-5026,992.345,6,8,16,8,53,21,26,12,Bad,3443.36,38.85654134,10.25,Yes,68.90968805,133.1506932,Low_spent_Small_value_payments,187.1741187
CUS_0xc19f,052-17-3249,2513.276667,9,6,26,6,62,22,23.23,9,Bad,2585.96,35.66639855,11,Yes,141.0996271,175.091492,High_spent_Small_value_payments,195.1365476
CUS_0x4103,160-22-0061,1373.278333,5,3,12,4,22,13,12.9,7,Standard,89.53,25.5335282,18.33333333,Yes,57.58785566,25.65993202,High_spent_Large_value_payments,294.0800457
CUS_0x7e24,298-06-5346,4216.576667,8,3,17,3,12,15,6.07,5,Standard,1044.78,37.24535632,17.91666667,Yes,62.83164835,46.53377599,High_spent_Medium_value_payments,562.2922423
CUS_0xb49,659-50-4581,3757.105,3,1,1,2,8,12,2.47,2,Good,506.71,35.1812933,28.16666667,No,65.00920084,67.66737799,High_spent_Medium_value_payments,493.0339212
CUS_0x8cce,085-98-2156,2418.471667,8,6,18,1,24,18,8.97,5,Standard,157.07,31.54148619,22.5,Yes,14.38046175,77.20794476,High_spent_Large_value_payments,427.702514
CUS_0x1ad3,056-35-3142,1314.996667,8,5,18,5,40,23,10.47,10,Bad,2465.39,36.91709341,10.33333333,Yes,52.76673612,69.8587781,High_spent_Small_value_payments,268.8741524
CUS_0x3d73,742-78-8539,2955.894167,7,6,6,1,10,0,8.28,3,Standard,1074.66,39.21265105,18.08333333,No,21.66210627,26.52981067,High_spent_Large_value_payments,487.3974997
CUS_0x8e01,759-73-9798,6100.681667,7,6,11,2,23,12,16.11,8,Standard,1154.39,33.86028257,32.66666667,Yes,82.4942072,392.5234602,Low_spent_Medium_value_payments,415.0504993
CUS_0x2746,928-40-6983,1217.141667,6,3,14,3,9,18,19.95,8,Standard,640.77,27.98661248,12,Yes,24.6283007,47.05835964,High_spent_Medium_value_payments,300.0275063
CUS_0x3de0,714-62-7054,2987.381667,3,6,12,3,4,0,3.6,0,Good,509.37,38.87213451,22.25,No,79.04757846,354.957471,Low_spent_Small_value_payments,154.7331173
CUS_0x827f,917-01-2750,3011.654167,3,6,9,2,6,16,1.55,4,Standard,1307.01,29.34983395,22.41666667,No,168.5218225,75.00659929,High_spent_Small_value_payments,438.6232878
CUS_0x7b64,883-05-9278,4578.786667,10,8,26,3,62,20,17.44,11,Standard,2071.87,40.44804594,12.83333333,Yes,139.9112123,392.1706594,Low_spent_Small_value_payments,215.796795
